,hour,longitude,latitude,value
0,0,108.9329,34.2581,16.5
1,0,108.9325,34.3539,16.0
2,0,109.0058,34.2896,12.0
3,0,108.9535,34.3339,6.5
4,0,108.8886,34.2506,26.0
5,0,108.981,34.203,29.0
6,0,108.9627,34.2702,17.5
7,0,108.9394,34.3435,17.0
8,0,108.9948,34.2088,29.0
9,0,108.8847,34.2264,12.0
10,0,109.0442,34.3207,26.0
11,0,108.9484,34.1787,19.0
12,0,108.8966,34.2406,16.5
13,0,108.8401,34.279,27.0
14,0,108.9215,34.1906,19.0
15,0,108.9456,34.1965,10.5
16,0,108.995,34.2587,12.33
17,0,108.9254,34.3634,17.0
18,0,108.9202,34.2622,8.0
19,0,108.9536,34.3206,8.0
20,0,108.9441,34.1516,7.0
21,0,108.8964,34.2229,10.0
22,0,108.987,34.2697,58.5
23,0,108.9521,34.2658,19.33
24,0,108.975,34.26,18.0
25,0,109.0235,34.3402,89.0
26,0,108.8677,34.1956,13.0
27,0,108.9555,34.2541,93.0
28,0,108.8685,34.2229,8.0
29,0,108.8939,34.2647,7.0
30,0,108.9418,34.3171,20.0
31,0,108.9473,34.2374,8.0
32,0,108.9056,34.2468,8.0
33,0,108.8482,34.2371,21.0
34,0,108.9778,34.3234,27.0
35,0,108.9547,34.3513,18.0
36,1,108.959,34.3115,13.0
37,1,108.9686,34.2762,10.0
38,1,108.8731,34.2241,26.0
39,1,109.0261,34.3137,19.11
40,1,108.8883,34.2325,20.0
41,1,109.0009,34.2633,17.0
42,1,108.9112,34.2658,15.5
43,1,108.8772,34.2668,8.0
44,1,108.9193,34.2042,18.0
45,1,108.9491,34.336,6.0
46,1,108.9575,34.2407,11.5
47,1,108.8818,34.2004,26.0
48,1,109.0196,34.2731,9.0
49,1,108.8913,34.2157,18.0
50,1,108.8658,34.1819,12.0
51,1,108.9533,34.2722,7.5
52,1,109.0134,34.2301,27.0
53,1,108.9717,34.3221,25.0
54,2,108.93,34.2421,17.0
55,2,108.8863,34.1837,26.0
56,2,108.9047,34.227,23.0
57,2,108.9515,34.1905,7.0
58,2,108.941,34.3394,9.0
59,2,108.9401,34.2757,26.0
60,2,108.9096,34.2485,7.0
61,2,108.9588,34.2786,10.0
62,2,108.893,34.2171,19.0
63,2,108.9633,34.233,18.0
64,2,108.9316,34.2986,6.0
65,2,108.9509,34.167,31.0
66,2,108.8852,34.2423,7.0
67,2,108.9075,34.2653,25.0
68,2,108.9336,34.2584,16.0
69,2,108.9491,34.2582,10.5
70,2,108.9295,34.3364,10.0
71,2,108.9698,34.2736,7.0
72,2,109.0021,34.2764,8.0
73,2,108.9723,34.212,19.0
74,3,108.986,34.2972,9.0
75,3,108.9753,34.2169,34.0
76,3,108.8859,34.2421,9.0
77,3,108.867,34.2688,10.0
78,3,108.8867,34.2752,14.0
79,3,108.856,34.2047,58.0
80,3,108.9464,34.3283,18.0
81,3,108.9001,34.2246,27.0
82,3,108.9354,34.2891,18.0
83,3,108.9424,34.3471,10.0
84,3,109.0322,34.3061,28.0
85,3,108.9859,34.3064,8.0
86,3,108.9603,34.3134,11.0
87,3,108.9454,34.2587,16.5
88,3,109.0455,34.257,25.0
89,3,108.8903,34.292,30.0
90,3,108.9006,34.2383,23.0
91,3,108.9351,34.2487,18.0
92,3,108.8427,34.2001,21.0
93,3,108.9508,34.1517,13.0
94,4,108.8961,34.1946,26.0
95,4,108.9734,34.3604,54.0
96,4,108.9015,34.2476,10.0
97,4,108.9726,34.3147,30.0
98,4,108.9755,34.2683,13.0
99,4,108.904,34.2723,21.0
100,4,108.8871,34.2578,18.0
101,4,108.8645,34.1816,12.5
102,4,108.887,34.1699,149.0
103,4,109.0661,34.2771,27.0
104,4,108.9172,34.2139,20.0
105,4,108.9976,34.2211,17.0
106,4,108.8804,34.2741,25.0
107,4,108.9323,34.2667,22.0
108,5,108.8839,34.2633,9.0
109,5,108.8809,34.2437,7.0
110,5,108.9303,34.2506,25.0
111,5,108.9002,34.2417,7.0
112,5,108.9479,34.2167,9.0
113,5,108.9161,34.2256,7.0
114,5,108.975,34.3286,31.0
115,5,109.0059,34.2824,11.0
116,5,108.9193,34.2122,20.0
117,5,108.8753,34.2109,11.0
118,5,108.883,34.1753,19.5
119,5,109.0688,34.264,22.0
120,5,108.8912,34.2039,11.0
121,5,108.9079,34.2753,8.0
122,5,108.9722,34.2033,27.0
123,5,109.1959,34.3796,20.0
124,5,108.9903,34.2271,31.0
125,5,108.9666,34.2546,10.0
126,5,108.9116,34.2057,21.0
127,5,108.9554,34.2456,11.0
128,5,108.8922,34.2541,8.5
129,5,108.983,34.2633,7.0
130,5,108.9733,34.2729,13.0
131,5,108.9695,34.282,11.0
132,5,108.9293,34.3419,65.0
133,5,108.9788,34.2408,13.5
134,5,108.9201,34.2605,17.0
135,5,108.959,34.3041,21.0
136,6,109.0533,34.2485,13.5
137,6,108.8666,34.1881,24.0
138,6,109.0133,34.2305,40.0
139,6,108.9335,34.3227,9.0
140,6,108.9076,34.2077,13.0
141,6,108.9996,34.3923,20.67
142,6,108.9954,34.3122,13.0
143,6,108.9552,34.1723,11.5
144,6,108.8796,34.2385,7.0
145,6,108.9179,34.1744,29.0
146,6,108.8415,34.2529,30.0
147,6,108.9424,34.2125,13.0
148,6,108.9458,34.26,16.67
149,6,108.9878,34.229,32.0
150,6,108.9532,34.3033,10.5
151,6,108.9825,34.2502,19.0
152,6,108.8748,34.2091,15.5
153,6,108.8576,34.2659,26.0
154,6,108.8588,34.2377,33.0
155,6,108.9838,34.2841,17.0
156,6,109.0243,34.2591,10.0
157,6,108.9164,34.1842,12.5
158,6,109.0169,34.3058,19.5
159,6,108.8953,34.2577,9.0
160,6,108.8649,34.2518,28.0
161,6,108.9047,34.2396,10.25
162,6,108.8569,34.1196,69.0
163,6,108.9045,34.2692,10.0
164,6,108.9827,34.214,51.5
165,6,109.0047,34.249,8.0
166,6,108.9115,34.2292,45.0
167,6,108.9322,34.332,27.0
168,6,108.9828,34.1743,30.0
169,6,108.9809,34.3865,33.0
170,6,108.9017,34.2824,28.0
171,6,108.9205,34.2983,36.0
172,6,108.8697,34.2434,74.0
173,6,108.9774,34.2681,7.0
174,6,108.9258,34.3574,32.0
175,6,108.8816,34.1733,63.25
176,6,108.958,34.3194,31.0
177,6,108.932,34.2086,9.67
178,6,108.9158,34.2182,35.0
179,6,108.9733,34.3377,13.0
180,6,108.8822,34.2012,29.0
181,6,108.9442,34.3385,23.5
182,6,108.902,34.1708,16.0
183,6,109.1329,34.3233,26.5
184,6,108.9602,34.3538,20.67
185,6,108.9286,34.2909,11.0
186,6,109.0261,34.3137,30.0
187,6,108.9629,34.2223,16.5
188,6,108.9962,34.2554,13.0
189,6,108.8702,34.2245,84.0
190,6,108.8622,34.2096,19.67
191,6,108.9628,34.342,66.0
192,6,108.9095,34.2538,10.0
193,6,109.0473,34.2347,31.0
194,6,108.9968,34.2993,31.75
195,6,108.9602,34.2427,8.5
196,6,108.9342,34.244,22.0
197,6,108.9045,34.297,7.5
198,6,108.9676,34.3251,98.6
199,6,108.9518,34.2915,13.5
200,6,109.0098,34.2599,14.5
201,6,108.8683,34.2793,14.0
202,6,108.9352,34.3461,33.0
203,6,108.8874,34.2508,24.5
204,6,108.9888,34.1948,19.0
205,6,108.9092,34.1987,24.0
206,7,109.0203,34.2902,47.0
207,7,108.98,34.2602,66.75
208,7,109.0,34.3874,81.0
209,7,108.9589,34.2244,90.5
210,7,108.8609,34.1589,58.0
211,7,109.0741,34.2626,18.0
212,7,108.9641,34.3202,62.67
213,7,108.939,34.2372,55.0
214,7,108.8851,34.2921,31.0
215,7,109.0536,34.2703,86.5
216,7,109.2056,34.3833,49.0
217,7,108.9651,34.1968,60.0
218,7,109.0304,34.2943,80.5
219,7,108.8361,34.2948,70.5
220,7,108.9076,34.208,69.5
221,7,109.0275,34.2636,37.0
222,7,109.039,34.3263,41.67
223,7,108.8515,34.2797,37.67
224,7,108.9113,34.1949,65.4
225,7,108.8704,34.2525,65.5
226,7,108.9865,34.2924,19.0
227,7,108.9532,34.3215,24.0
228,7,108.8493,34.1996,38.5
229,7,108.9847,34.2184,72.0
230,7,108.9052,34.2994,65.83
231,7,108.8327,34.2605,49.0
232,7,108.9923,34.3232,50.5
233,7,108.9459,34.2662,29.0
234,7,108.9209,34.2598,42.0
235,7,109.0125,34.3098,63.4
236,7,109.0328,34.3071,100.5
237,7,108.9296,34.2176,75.0
238,7,109.002,34.2484,79.0
239,7,109.0087,34.2054,25.67
240,7,109.0738,34.2841,44.5
241,7,109.0644,34.2519,48.5
242,7,108.9762,34.3293,43.5
243,7,108.9895,34.2275,43.33
244,7,108.9385,34.3269,22.5
245,7,108.8949,34.265,83.25
246,7,108.9999,34.2979,56.0
247,7,108.8704,34.2034,61.33
248,7,108.91,34.2533,29.8
249,7,108.998,34.2204,31.0
250,7,108.9028,34.2209,25.0
251,7,109.0095,34.2564,104.5
252,7,108.9532,34.346,44.0
253,7,108.881,34.2145,52.0
254,7,108.8842,34.1791,55.86
255,7,108.9605,34.251,83.0
256,7,108.938,34.2241,134.0
257,7,109.0151,34.2305,96.0
258,7,108.9458,34.3626,28.0
259,7,108.9192,34.2141,106.0
260,7,108.9801,34.2735,57.0
261,7,108.8643,34.1774,81.0
262,7,109.0011,34.3536,56.0
263,7,108.9427,34.256,48.67
264,7,108.9928,34.2572,47.0
265,7,108.962,34.3371,68.0
266,7,109.2299,34.3954,55.0
267,7,108.9516,34.202,60.67
268,7,108.8927,34.2173,22.0
269,7,108.9604,34.2655,22.0
270,7,108.9477,34.3081,29.5
271,7,108.8513,34.1731,5.0
272,7,109.076,34.2722,58.0
273,7,108.89,34.2002,28.0
274,7,108.9641,34.3525,47.25
275,7,108.9352,34.3128,72.29
276,7,108.9207,34.2926,33.33
277,7,108.9367,34.2015,86.33
278,7,108.9536,34.2958,49.67
279,7,108.8625,34.1887,39.5
280,7,108.9435,34.1646,31.33
281,7,108.9717,34.344,54.86
282,7,108.9661,34.2093,24.0
283,7,108.944,34.3384,27.0
284,7,108.9535,34.2434,84.5
285,7,109.0579,34.2933,13.0
286,7,108.982,34.1954,48.6
287,7,109.0024,34.2659,48.33
288,7,108.8796,34.2318,64.25
289,7,108.9289,34.2299,64.0
290,7,108.965,34.2424,121.0
291,7,108.8849,34.249,69.89
292,7,108.9328,34.3576,13.0
293,7,109.1329,34.3233,24.0
294,7,108.9017,34.2824,110.0
295,7,108.9102,34.2347,60.75
296,7,108.9519,34.1736,46.67
297,7,108.9455,34.2117,29.8
298,7,108.8745,34.1872,33.0
299,7,108.8689,34.2424,82.0
300,7,108.9326,34.3473,33.4
301,7,108.8585,34.2096,69.0
302,7,108.9109,34.1576,110.0
303,7,108.9886,34.3094,90.0
304,7,108.98,34.2468,51.83
305,7,108.9519,34.1884,33.0
306,7,109.1079,34.0992,42.0
307,7,108.9812,34.2079,42.33
308,7,108.9853,34.3588,77.5
309,7,108.9354,34.2917,60.17
310,7,109.0796,34.307,133.0
311,7,108.9776,34.1809,12.0
312,7,108.9638,34.1792,17.0
313,7,108.9301,34.2442,37.67
314,7,108.8896,34.2387,73.0
315,7,108.9179,34.1744,64.0
316,7,109.0251,34.3425,86.0
317,7,108.8783,34.2627,37.0
318,7,109.002,34.328,53.33
319,7,108.9103,34.2654,57.0
320,7,109.0179,34.2456,46.75
321,7,108.8708,34.2247,58.25
322,7,108.899,34.2327,18.0
323,8,108.8825,34.2042,28.86
324,8,109.2327,34.3909,58.0
