,hour,longitude,latitude,value
0,0,108.8677,34.1956,3
1,0,108.9627,34.2702,9
2,0,108.9535,34.3339,5
3,0,109.0058,34.2896,4
4,0,108.8685,34.2229,4
5,0,108.9484,34.1787,4
6,0,108.8964,34.2229,2
7,0,108.9948,34.2088,3
8,0,108.9225,34.3971,4
9,0,108.8466,34.2869,4
10,0,108.9555,34.2541,3
11,0,108.8939,34.2647,2
12,0,108.8886,34.2506,4
13,0,108.9394,34.3435,4
14,0,108.9547,34.3513,3
15,0,108.8482,34.2371,4
16,0,108.995,34.2587,7
17,0,108.975,34.26,4
18,0,108.8966,34.2406,4
19,0,108.9811,34.1743,4
20,0,108.8401,34.279,4
21,0,108.9329,34.2581,5
22,0,108.9325,34.3539,4
23,0,108.9418,34.3171,3
24,0,109.0235,34.3402,6
25,0,108.9202,34.2622,4
26,0,108.9254,34.3634,2
27,0,108.9456,34.1965,6
28,0,108.9778,34.3234,4
29,0,108.9536,34.3206,3
30,0,108.9521,34.2658,8
31,0,108.9473,34.2374,3
32,0,108.8847,34.2264,2
33,0,108.987,34.2697,5
34,0,108.981,34.203,2
35,0,108.9215,34.1906,2
36,0,109.0442,34.3207,3
37,0,108.9441,34.1516,4
38,0,108.9056,34.2468,6
39,1,108.8658,34.1819,4
40,1,109.0261,34.3137,35
41,1,108.959,34.3115,4
42,1,108.9575,34.2407,10
43,1,108.9717,34.3221,2
44,1,108.9193,34.2042,4
45,1,108.9533,34.2722,5
46,1,108.8883,34.2325,4
47,1,108.8818,34.2004,4
48,1,109.0134,34.2301,6
49,1,108.9686,34.2762,2
50,1,109.0196,34.2731,4
51,1,108.8377,34.2812,3
52,1,108.8913,34.2157,4
53,1,108.8731,34.2241,3
54,1,109.0009,34.2633,5
55,1,108.9112,34.2658,4
56,1,108.8772,34.2668,4
57,1,108.9491,34.336,4
58,2,108.9075,34.2653,4
59,2,108.9588,34.2786,4
60,2,108.9401,34.2757,3
61,2,108.9515,34.1905,6
62,2,108.9137,34.1704,4
63,2,108.9336,34.2584,4
64,2,108.9491,34.2582,6
65,2,108.9316,34.2986,2
66,2,108.893,34.2171,4
67,2,108.9509,34.167,4
68,2,108.9698,34.2736,2
69,2,108.9723,34.212,2
70,2,108.9295,34.3364,4
71,2,108.93,34.2421,2
72,2,109.0021,34.2764,4
73,2,108.941,34.3394,4
74,2,108.9664,34.3516,4
75,2,108.9096,34.2485,4
76,2,108.8852,34.2423,3
77,2,108.9047,34.227,3
78,2,108.8863,34.1837,2
79,2,108.9633,34.233,4
80,3,108.8867,34.2752,4
81,3,108.867,34.2688,2
82,3,108.9424,34.3471,2
83,3,109.0455,34.257,3
84,3,108.8903,34.292,4
85,3,108.9464,34.3283,4
86,3,108.9351,34.2487,4
87,3,108.9859,34.3064,2
88,3,108.9001,34.2246,3
89,3,109.0311,34.2957,4
90,3,109.0322,34.3061,4
91,3,108.9354,34.2891,5
92,3,108.9753,34.2169,3
93,3,108.9177,34.1763,6
94,3,108.8629,34.1886,4
95,3,108.9603,34.3134,5
96,3,108.9454,34.2587,5
97,3,108.8427,34.2001,2
98,3,108.986,34.2972,2
99,3,108.8498,34.2965,4
100,3,108.9508,34.1517,4
101,3,108.856,34.2047,3
102,3,108.9006,34.2383,4
103,3,108.8859,34.2421,2
104,3,108.9855,34.2107,4
105,4,108.8871,34.2578,4
106,4,108.9172,34.2139,2
107,4,109.0661,34.2771,2
108,4,108.8961,34.1946,4
109,4,108.8804,34.2741,3
110,4,108.8645,34.1816,4
111,4,108.9734,34.3604,3
112,4,108.904,34.2723,4
113,4,108.9015,34.2476,4
114,4,108.9323,34.2667,2
115,4,108.9976,34.2211,2
116,4,108.9755,34.2683,2
117,4,108.887,34.1699,6
118,4,108.9726,34.3147,2
119,5,108.874,34.1688,3
120,5,108.9193,34.2122,3
121,5,108.8839,34.2633,2
122,5,108.9116,34.2057,2
123,5,108.9079,34.2753,3
124,5,108.975,34.3286,2
125,5,109.0688,34.264,4
126,5,108.9733,34.2729,4
127,5,108.9722,34.2033,2
128,5,108.9002,34.2417,3
129,5,108.8922,34.2541,6
130,5,109.0059,34.2824,2
131,5,108.983,34.2633,4
132,5,108.8809,34.2437,2
133,5,108.9201,34.2605,2
134,5,109.1959,34.3796,5
135,5,108.9293,34.3419,8
136,5,108.9968,34.2993,3
137,5,108.9303,34.2506,4
138,5,108.9666,34.2546,2
139,5,108.9903,34.2271,2
140,5,108.9695,34.282,2
141,5,108.9554,34.2456,3
142,5,108.883,34.1753,5
