,hour,longitude,latitude,value
0,0,121.4904,31.1794,260
1,0,121.8124,31.1586,201
2,0,108.9579,34.2618,171
3,0,108.9598,34.2629,160
4,0,108.9512,34.2332,151
5,0,121.4787,31.1761,151
6,0,108.9382,34.2577,145
7,0,108.9355,34.2593,143
8,0,108.9362,34.2336,133
9,0,108.9579,34.2902,132
10,0,108.9314,34.2365,130
11,0,108.9576,34.2253,126
12,0,108.9339,34.2518,126
13,0,108.9159,34.2431,124
14,0,108.9254,34.2757,116
15,0,108.9181,34.2322,116
16,0,108.9514,34.2507,115
17,0,108.9348,34.2301,114
18,0,108.9542,34.2582,113
19,0,108.9623,34.2739,113
20,0,108.9202,34.2379,110
21,0,108.9518,34.2776,110
22,0,108.9414,34.2417,108
23,0,108.9471,34.268,104
24,0,108.9644,34.2366,103
25,0,108.9193,34.231,101
26,0,108.9442,34.2524,101
27,0,108.956,34.2402,99
28,0,108.9304,34.2527,98
29,0,108.9647,34.2801,97
30,0,108.9554,34.2223,96
31,0,108.9624,34.2634,95
32,0,108.9699,34.2604,94
33,0,108.9004,34.2426,94
34,0,108.8906,34.2411,94
35,0,108.9544,34.3237,93
36,0,108.9533,34.3018,92
37,0,109.0004,34.2793,92
38,0,108.9754,34.2603,92
39,0,109.0009,34.2558,92
40,0,108.9737,34.2799,91
41,0,108.924,34.2366,90
42,0,108.9687,34.2805,89
43,0,108.9765,34.2408,88
44,0,108.9075,34.2387,88
45,0,108.8891,34.2557,88
46,0,108.9197,34.2664,87
47,0,108.9734,34.2431,87
48,0,108.9347,34.2154,87
49,0,108.9958,34.2652,85
50,0,108.9764,34.2611,85
51,0,108.9795,34.2898,85
52,0,108.9168,34.2549,85
53,0,108.9112,34.2393,83
54,0,108.9716,34.2709,82
55,0,108.9238,34.2827,82
56,0,108.9436,34.2357,82
57,0,108.9659,34.2841,81
58,0,108.9165,34.2654,81
59,0,108.9284,34.2216,80
60,0,108.8919,34.2554,79
61,0,108.9574,34.2957,78
62,0,108.9597,34.2837,78
63,0,108.9854,34.2463,77
64,0,108.9597,34.2145,75
65,0,108.8822,34.2445,75
66,0,108.9555,34.3085,74
67,0,109.0,34.2499,73
68,0,108.904,34.251,73
69,0,108.8962,34.24,73
70,0,108.9588,34.2107,72
71,0,108.918,34.2688,72
72,0,108.9457,34.2822,72
73,0,108.9575,34.3081,71
74,0,108.9509,34.2122,70
75,0,108.9602,34.2969,70
76,0,108.9923,34.236,69
77,0,109.0059,34.2687,69
78,0,108.9596,34.2015,69
79,0,108.9703,34.2292,68
80,0,108.9028,34.2718,68
81,0,108.9464,34.2508,68
82,0,108.8943,34.2639,67
83,0,109.0026,34.2493,67
84,0,108.9635,34.2528,65
85,0,108.9832,34.2636,64
86,0,108.9953,34.2592,63
87,0,108.9394,34.2266,62
88,0,108.8788,34.2486,62
89,0,108.9353,34.2786,62
90,0,108.8954,34.2458,62
91,0,108.955,34.2009,62
92,0,108.9643,34.2282,61
93,0,108.9075,34.2548,61
94,0,108.9721,34.2466,60
95,0,108.9874,34.2571,60
96,0,108.9725,34.2188,60
97,0,108.9284,34.2163,60
98,0,109.0161,34.2802,59
99,0,108.9782,34.3201,59
100,0,108.9509,34.318,58
101,0,108.9781,34.2257,57
102,0,108.9492,34.2278,57
103,0,109.0062,34.2524,57
104,0,108.9317,34.2156,57
105,0,108.9539,34.1895,57
106,0,108.9325,34.2844,56
107,0,108.9181,34.255,55
108,0,108.9357,34.2808,55
109,0,108.924,34.2043,54
110,0,108.9612,34.3211,54
111,0,108.9327,34.2126,54
112,0,108.9096,34.2226,54
113,0,108.9429,34.3002,54
114,0,108.9779,34.2944,54
115,0,109.004,34.2881,53
116,0,108.9178,34.2325,53
117,0,108.9524,34.3334,53
118,0,108.9771,34.2768,53
119,0,108.9195,34.2887,53
120,0,108.9822,34.3021,53
121,0,108.9674,34.3191,52
122,0,108.9303,34.3217,52
123,0,109.025,34.2575,52
124,0,108.9132,34.276,51
125,0,108.9415,34.2563,51
126,0,108.9947,34.2782,51
127,0,108.8964,34.2393,51
128,0,108.8937,34.2263,50
129,0,108.9404,34.313,50
130,0,108.88,34.2632,50
131,0,108.9675,34.237,50
132,0,108.9058,34.2056,50
133,0,108.8811,34.2739,49
134,0,109.0037,34.304,48
135,0,108.8833,34.243,48
136,0,109.005,34.29,48
137,0,109.0176,34.2742,47
138,0,108.8884,34.2731,47
139,0,108.9331,34.2938,47
140,0,108.9989,34.2975,47
141,0,108.924,34.202,46
