,hour,longitude,latitude,value
0,0,108.9963,34.2845,6
1,0,108.9424,34.2637,5
2,0,108.9953,34.2662,3
3,0,108.9579,34.2657,7
4,0,108.8295,34.1785,3
5,0,108.9791,34.2809,3
6,0,108.9331,34.258,4
7,0,109.1101,34.5385,4
8,0,108.8925,34.3798,6
9,0,108.9825,34.3008,5
10,0,108.9316,34.3022,4
11,0,108.9942,34.3119,2
12,0,108.9537,34.2921,5
13,0,108.871,34.2416,4
14,0,108.9461,34.1781,2
15,0,108.9293,34.1621,3
16,0,108.9723,34.212,3
17,0,108.9435,34.3478,4
18,0,108.9034,34.2385,8
19,0,108.8243,34.2646,2
20,0,108.893,34.2171,10
21,0,108.9326,34.3199,4
22,0,108.8851,34.1782,7
23,0,108.9778,34.2323,6
24,0,108.9367,34.2388,8
25,0,108.9484,34.2334,2
26,0,108.8654,34.1773,2
27,0,108.9455,34.2121,4
28,0,108.8809,34.2581,4
29,0,108.9919,34.2082,5
30,0,109.0884,34.2836,4
31,0,109.0791,34.2678,4
32,0,108.9402,34.1553,3
33,0,108.9127,34.3415,3
34,0,108.9163,34.2946,4
35,0,109.0282,34.2831,5
36,0,109.0452,34.2181,5
37,0,108.9108,34.2455,6
38,0,108.8482,34.339,4
39,0,108.9244,34.2311,3
40,0,109.0705,34.3069,3
41,0,108.9552,34.2415,2
42,0,108.9703,34.2744,10
43,0,108.8444,34.1886,4
44,0,108.9521,34.3539,4
45,0,109.0596,34.2964,3
46,0,108.9076,34.2669,3
47,0,108.9532,34.1895,3
48,0,108.9429,34.1976,2
49,0,108.9171,34.2611,4
50,0,108.8885,34.2265,18
51,0,109.0463,34.2473,4
52,0,108.9763,34.1624,4
53,0,108.8908,34.1999,9
54,0,109.0365,34.3222,4
55,0,108.9302,34.2475,4
56,0,109.0174,34.3106,3
57,0,108.8732,34.2042,2
58,0,108.9599,34.3806,5
59,0,108.9634,34.2512,6
60,0,108.8131,34.2243,18
61,0,108.9097,34.155,3
62,1,108.9269,34.3393,6
63,1,108.9648,34.2499,5
64,1,108.9694,34.2763,9
65,1,108.9696,34.2639,2
66,1,108.9461,34.2021,3
67,1,108.9942,34.2342,4
68,1,108.9365,34.3534,4
69,1,108.8922,34.2852,3
70,1,108.9449,34.2236,3
71,1,108.9941,34.2077,2
72,1,108.9119,34.2427,8
73,1,108.9585,34.2696,6
74,1,109.0031,34.2585,15
75,1,108.9742,34.232,4
76,1,108.8736,34.1957,7
77,1,109.0835,34.3061,3
78,1,108.9535,34.3308,10
79,1,109.079,34.3504,6
80,1,108.9325,34.2751,4
81,1,108.9283,34.2178,3
82,1,108.9804,34.1989,5
83,1,108.8791,34.2707,2
84,1,109.0271,34.3139,4
85,1,108.8907,34.2252,11
86,1,109.0216,34.2441,3
87,1,108.8394,34.2436,6
88,1,108.9361,34.3676,10
89,1,108.8768,34.3739,38
90,1,108.92,34.1632,3
91,1,108.9288,34.2652,6
92,1,109.0649,34.303,3
93,1,108.9628,34.2318,2
94,1,109.0157,34.2749,4
95,1,109.0207,34.3307,3
96,1,108.9381,34.2989,5
97,1,108.9325,34.1382,3
98,1,108.9052,34.2579,4
99,1,108.9285,34.242,5
100,1,108.9533,34.2478,5
101,1,108.8962,34.2415,3
102,1,108.9594,34.3034,4
103,1,108.8936,34.1974,5
104,1,108.9616,34.3469,4
105,1,108.9801,34.3233,3
106,1,108.843,34.1854,2
107,1,108.8501,34.2822,3
108,2,108.9528,34.2168,3
109,2,109.277,34.423,2
110,2,109.0034,34.2579,2
111,2,108.8878,34.29,4
