,hour,longitude,latitude,value
0,0,109.0452,34.2179,4
1,0,108.7696,34.1961,4
2,0,108.9457,34.3199,15
3,0,108.8804,34.2387,4
4,0,108.9166,34.2607,13
5,0,108.9532,34.3362,15
6,0,108.9183,34.1595,3
7,0,108.9636,34.176,2
8,0,108.882,34.1978,2
9,0,108.9435,34.1888,4
10,0,108.9948,34.2088,2
11,0,108.904,34.2642,4
12,0,108.9353,34.3374,4
13,0,108.838,34.2818,4
14,0,108.9482,34.2988,4
15,0,108.9868,34.2719,4
16,0,108.9385,34.2542,2
17,0,108.9789,34.2575,11
18,0,108.9807,34.2155,6
19,0,108.9341,34.2654,5
20,0,109.0668,34.258,2
21,0,108.9717,34.3221,2
22,0,109.0018,34.2569,4
23,0,108.9858,34.3879,5
24,0,109.0185,34.2832,13
25,0,108.8907,34.2421,5
26,0,108.8997,34.222,2
27,0,108.9293,34.3535,4
28,0,109.0917,34.4048,3
29,0,108.9606,34.2681,22
30,0,108.8657,34.2045,6
31,0,108.8829,34.1858,6
32,0,108.8606,34.1881,3
33,0,108.9102,34.2261,5
34,0,108.8889,34.2288,13
35,0,108.972,34.3595,5
36,0,108.9223,34.2277,6
37,0,108.9953,34.2662,2
38,0,108.9218,34.2458,3
39,0,108.9536,34.2867,6
40,0,108.9371,34.2775,3
41,0,108.9673,34.1921,5
42,0,108.9487,34.14,4
43,0,108.9717,34.2691,6
44,0,108.9622,34.3552,2
45,0,108.9963,34.3517,3
46,0,108.8874,34.2142,6
47,0,108.9541,34.2321,9
48,0,108.9218,34.3287,4
49,0,108.8914,34.2036,2
50,0,108.9347,34.244,17
51,0,108.8923,34.2665,3
52,0,108.8495,34.2837,10
53,0,108.9389,34.3667,3
54,0,108.9534,34.2547,5
55,0,109.0239,34.3026,4
56,1,109.0252,34.3127,6
57,1,108.9697,34.2764,2
58,1,108.8636,34.2079,4
59,1,108.9589,34.3115,4
60,1,108.9357,34.3383,2
61,1,108.9735,34.1986,4
62,1,108.9423,34.2567,2
63,1,108.7555,34.0168,4
64,1,108.9327,34.2339,3
65,1,108.9942,34.2883,3
66,1,108.973,34.3271,4
67,1,108.9116,34.2089,2
68,1,108.904,34.2642,4
69,1,108.9962,34.3367,2
70,1,108.8607,34.1559,4
71,1,109.0128,34.2752,5
72,1,108.9561,34.359,3
73,1,108.921,34.2383,8
74,1,108.9536,34.3019,2
75,1,108.8595,34.2898,4
76,1,108.9107,34.3772,2
77,1,108.9902,34.2022,3
78,1,108.9364,34.32,4
79,1,108.9166,34.3869,7
80,1,108.8538,34.1748,4
81,1,108.8483,34.2332,3
82,1,108.8933,34.1973,5
83,1,108.878,34.2691,3
84,1,108.8133,34.2247,2
85,1,109.0697,34.2532,2
86,1,108.8965,34.2405,5
87,1,108.8649,34.1885,2
88,1,108.9953,34.2778,4
89,1,108.9584,34.2543,6
90,1,108.9831,34.2945,7
91,1,108.9928,34.3818,6
92,1,108.95,34.3203,8
93,1,108.8853,34.2236,6
94,1,108.871,34.2584,3
95,1,108.9623,34.2648,6
96,1,108.9761,34.1622,2
97,1,108.9533,34.231,6
98,1,108.9512,34.1788,4
99,1,108.9529,34.2168,3
100,1,108.9076,34.2408,2
101,1,108.8429,34.1998,2
102,2,109.0535,34.2895,2
103,2,108.9271,34.3356,6
104,2,108.8844,34.2316,2
105,2,108.9217,34.2059,5
106,2,108.9552,34.2586,4
107,2,108.963,34.2267,4
108,2,108.9685,34.2814,11
109,2,108.8627,34.178,4
110,2,108.896,34.2882,4
111,2,109.023,34.2727,6
112,2,108.893,34.2171,4
113,2,108.8701,34.1856,3
114,2,108.8133,34.2247,4
115,2,108.8821,34.1869,8
116,2,108.9144,34.2419,4
117,2,108.9433,34.2251,2
118,2,109.2452,34.6736,2
119,2,108.9053,34.0939,2
120,2,108.9712,34.3158,4
121,2,108.9393,34.33,2
122,2,108.9245,34.2175,3
123,2,108.9933,34.1623,2
124,2,108.879,34.2923,4
125,2,108.9073,34.2234,3
126,2,108.9463,34.273,2
127,2,108.9681,34.2497,5
128,2,109.0404,34.3225,3
129,2,108.9657,34.3432,4
130,2,108.882,34.1991,5
131,2,109.0039,34.2533,4
132,2,108.6184,34.1139,4
133,3,108.8836,34.1737,4
134,3,108.9381,34.2951,2
135,3,109.0749,34.3133,3
136,3,108.9698,34.2805,3
137,3,108.7516,34.2419,4
138,3,108.99,34.245,2
139,3,108.8565,34.2076,5
140,3,108.9783,34.2357,3
141,3,108.8851,34.259,3
142,3,108.9512,34.302,2
143,3,108.9096,34.2485,4
144,3,108.881,34.2423,2
145,3,108.9527,34.2662,6
146,3,108.8731,34.3433,3
147,3,108.9342,34.2725,6
148,3,108.9278,34.3529,4
149,3,108.9591,34.3799,4
150,3,108.9636,34.3536,2
151,3,108.9812,34.258,6
152,3,108.8632,34.1816,5
153,3,108.9723,34.212,3
154,4,108.9457,34.303,4
155,4,108.8879,34.236,4
156,4,108.9581,34.2572,3
157,4,108.943,34.2166,5
158,4,108.9446,34.3567,2
159,4,108.9678,34.2426,3
160,4,108.9925,34.2185,3
161,4,108.849,34.2269,6
162,4,108.939,34.2689,11
163,4,108.9561,34.3157,6
164,4,108.9834,34.253,4
165,4,108.8917,34.1996,3
166,4,108.9783,34.2357,4
167,4,109.1241,34.3078,8
168,4,108.9955,34.3213,5
169,4,108.9073,34.2658,4
170,4,108.9133,34.2409,4
171,4,108.9675,34.1963,3
172,4,108.9873,34.2965,4
173,4,109.0858,34.2827,6
174,4,109.0019,34.3829,5
175,4,108.968,34.283,2
176,4,108.9504,34.1999,2
177,4,108.9446,34.321,2
178,4,108.8536,34.2803,3
179,4,108.9328,34.2424,4
180,4,108.9068,34.2216,3
181,4,108.8978,34.2875,2
182,4,108.9537,34.2764,2
183,4,108.9554,34.3363,4
184,4,108.8781,34.1852,4
185,5,108.9459,34.208,3
186,5,108.9448,34.3209,3
187,5,109.0059,34.2824,3
188,5,108.9472,34.3114,7
189,5,108.9357,34.3448,10
190,5,108.9751,34.2413,6
191,5,108.974,34.1994,4
192,5,108.9652,34.3117,2
193,5,108.892,34.2483,5
194,5,109.0403,34.3225,2
195,5,108.9154,34.2253,6
196,5,108.9641,34.3536,3
197,5,108.9454,34.2339,4
198,5,108.8238,34.2608,2
199,5,109.013,34.3031,2
200,5,108.9391,34.3328,6
201,5,108.9536,34.3019,3
202,5,108.7947,34.2721,3
203,5,108.8786,34.259,2
204,5,108.8814,34.2259,2
205,5,108.9585,34.1724,2
206,5,108.904,34.2642,7
207,5,108.9366,34.3676,4
208,5,109.0693,34.2887,3
209,5,108.8731,34.204,5
210,5,108.9689,34.2825,4
211,5,108.9967,34.3244,4
212,5,108.9512,34.3545,4
213,5,109.0552,34.2506,4
214,5,108.9531,34.2168,5
215,5,108.9578,34.2889,3
216,5,108.9497,34.2798,3
217,5,108.9399,34.2955,7
218,5,108.9329,34.2421,6
219,5,108.9245,34.2011,6
220,5,108.9283,34.2854,4
221,5,108.8791,34.2417,4
222,5,108.9216,34.3409,6
223,5,108.9458,34.2655,2
224,5,108.9782,34.3389,3
225,5,108.9378,34.2211,6
226,5,109.0687,34.2643,2
227,5,108.8718,34.1862,6
228,5,108.881,34.1712,4
229,5,109.061,34.2348,3
230,5,109.081,34.3224,4
231,5,109.0445,34.2287,3
232,5,108.9581,34.2421,4
233,5,109.0089,34.2706,2
234,6,108.9553,34.2803,4
235,6,109.0365,34.3239,4
236,6,109.001,34.2624,6
237,6,108.9038,34.2175,7
238,6,108.9437,34.3161,6
239,6,108.8715,34.2218,4
240,6,108.8718,34.1809,2
241,6,108.8865,34.1565,4
242,6,108.8493,34.1996,5
243,6,108.9149,34.2397,8
244,6,108.9173,34.1687,3
245,6,109.0462,34.2939,6
246,6,108.9709,34.1957,4
247,6,108.973,34.3379,4
248,6,109.0101,34.2712,3
249,6,108.8753,34.2698,4
250,6,108.9869,34.2652,9
251,6,108.9335,34.3227,2
252,6,109.372,34.4324,4
253,6,108.9323,34.3057,5
254,6,109.0059,34.2824,7
255,6,108.995,34.2335,9
256,6,108.9806,34.2512,5
257,6,108.8536,34.2954,4
258,6,108.9044,34.2693,11
259,6,109.016,34.2316,7
260,6,108.9951,34.2185,2
261,6,108.8966,34.2416,2
262,6,109.0827,34.2891,5
263,6,108.8894,34.1089,3
264,6,108.9241,34.2091,9
265,6,108.9327,34.2258,14
266,6,108.9775,34.2238,4
267,6,108.9941,34.3232,2
268,6,108.95,34.3622,4
269,6,108.9903,34.2438,3
270,6,108.8063,34.1121,3
271,6,108.9446,34.1956,2
272,6,108.8882,34.2261,5
273,6,109.0171,34.2508,7
274,6,108.8595,34.2348,2
275,6,108.994,34.347,3
276,6,108.9203,34.2653,6
277,6,108.9322,34.332,6
278,6,109.0255,34.3123,18
279,6,109.0055,34.3229,4
280,6,108.9451,34.1778,3
281,6,108.9297,34.3555,2
282,6,109.0307,34.2994,6
283,6,108.9095,34.2926,4
284,6,108.8683,34.2793,3
285,6,109.0056,34.2067,3
286,6,108.9842,34.3877,2
287,6,108.8505,34.282,2
288,6,108.9652,34.2718,7
289,6,108.9196,34.2501,6
290,6,108.9443,34.1655,6
291,6,108.9999,34.3875,3
292,6,108.9954,34.3123,12
293,6,108.9667,34.3489,14
294,6,108.9827,34.214,6
295,6,108.95,34.2959,15
296,6,108.9546,34.2328,5
297,6,108.9676,34.3251,18
298,6,108.9437,34.2669,2
299,6,108.9113,34.1964,15
300,6,108.8844,34.1727,4
301,6,108.9986,34.2954,10
302,6,108.962,34.1601,3
303,6,108.8736,34.1691,4
304,6,108.9848,34.2898,2
305,6,108.903,34.2055,4
306,6,108.9232,34.2753,5
307,6,108.8837,34.1858,7
308,6,108.8562,34.1857,6
309,6,108.9209,34.2864,2
310,6,108.9394,34.2522,7
311,6,108.9617,34.2156,2
312,6,108.9149,34.2184,21
313,6,109.0276,34.2574,4
314,6,108.9751,34.238,2
315,6,109.014,34.3104,10
316,6,108.9333,34.2406,2
317,6,108.8431,34.2922,4
318,6,108.9406,34.3388,4
319,6,108.8848,34.2516,6
320,6,108.8839,34.2632,4
321,6,108.9417,34.2185,9
322,6,109.0839,34.3041,3
323,6,108.8711,34.2084,8
324,6,108.982,34.3004,4
325,6,108.9783,34.3288,5
326,6,108.8783,34.2315,4
327,6,108.885,34.2169,4
328,6,108.9533,34.3347,8
329,6,108.9669,34.2509,6
330,6,108.9594,34.3036,4
331,6,108.8832,34.2415,18
332,6,108.9019,34.1708,6
333,6,109.0235,34.3432,4
334,6,108.9377,34.3494,16
335,6,108.9223,34.1909,6
336,7,108.9728,34.3372,13
337,7,108.9178,34.2217,8
338,7,108.8512,34.199,14
339,7,108.9814,34.2359,25
340,7,108.9395,34.2371,34
341,7,109.0133,34.3176,2
342,7,108.8495,34.2802,15
343,7,108.8531,34.3011,6
344,7,108.9443,34.199,13
345,7,108.9078,34.2536,26
346,7,108.858,34.2664,17
347,7,108.9197,34.274,11
348,7,109.0029,34.3228,34
349,7,108.9557,34.3241,29
350,7,108.9114,34.1966,6
351,7,108.9867,34.3073,18
352,7,109.0927,34.2401,2
353,7,108.8888,34.1826,28
354,7,109.0504,34.273,20
355,7,108.9231,34.2034,42
356,7,108.9391,34.3388,63
357,7,108.9858,34.3879,8
358,7,109.0102,34.2834,3
359,7,109.0306,34.3041,4
360,7,108.9875,34.2722,24
361,7,108.8934,34.2133,4
362,7,108.9953,34.3529,9
363,7,109.0228,34.2761,4
364,7,108.909,34.2927,30
365,7,108.9602,34.2214,16
366,7,108.9479,34.3141,5
367,7,108.9296,34.2176,16
368,7,109.0153,34.231,4
369,7,109.0497,34.2358,7
370,7,109.2298,34.3954,4
371,7,108.9996,34.3092,3
372,7,108.9333,34.1993,13
373,7,108.9473,34.2244,17
374,7,108.8699,34.2569,23
375,7,108.9865,34.2924,12
376,7,108.8935,34.2404,37
377,7,108.8633,34.1809,20
378,7,108.9419,34.3296,6
379,7,108.887,34.2511,57
380,7,108.9666,34.2537,3
381,7,109.1079,34.0992,3
382,7,108.9107,34.1678,12
383,7,108.9925,34.1839,2
384,7,108.9859,34.1974,44
385,7,109.0267,34.4045,4
386,7,108.9791,34.3293,22
387,7,108.9237,34.1899,2
388,7,108.8675,34.2438,14
389,7,108.9747,34.3754,2
390,7,108.9981,34.2203,15
391,7,108.905,34.2419,4
392,7,109.0644,34.2519,6
393,7,108.9365,34.3053,6
394,7,108.9225,34.2299,48
395,7,108.8598,34.2374,9
396,7,108.9866,34.2265,28
397,7,109.2557,34.0665,2
398,7,108.816,34.301,8
399,7,108.9971,34.2988,8
400,7,108.9507,34.3643,8
401,7,108.8783,34.2627,29
402,7,109.0442,34.3163,11
403,7,108.8841,34.1993,23
404,7,108.937,34.2904,2
405,7,108.8659,34.2151,13
406,7,108.9461,34.3782,2
407,7,108.9207,34.2926,19
408,7,108.9667,34.243,18
409,7,108.9557,34.2389,24
410,7,108.9015,34.2313,22
411,7,108.8467,34.2692,3
412,7,108.9252,34.2633,9
413,7,109.0103,34.3054,37
414,7,109.0099,34.2098,16
415,7,109.2157,34.388,2
416,7,108.9776,34.1809,13
