,hour,longitude,latitude,value
0,0,108.9529,34.2225,47.0
1,0,108.9603,34.2548,82.0
2,0,108.9768,34.3238,30.0
3,0,108.9331,34.2783,17.0
4,0,108.9115,34.2535,82.0
5,0,108.926,34.2115,25.0
6,0,108.9622,34.3552,56.0
7,0,108.8614,34.1595,54.0
8,0,108.9428,34.2539,21.0
9,0,109.0172,34.2584,25.0
10,0,108.9734,34.274,45.0
11,0,109.0483,34.2946,14.0
12,0,108.9556,34.2017,75.0
13,0,108.9056,34.2742,2.0
14,0,108.9454,34.2637,26.0
15,0,109.0132,34.275,45.0
16,0,108.9097,34.2376,178.0
17,0,108.9533,34.2466,34.0
18,0,108.8783,34.2291,39.0
19,0,108.967,34.2823,31.0
20,0,108.9563,34.3008,11.0
21,0,108.9719,34.3407,10.0
22,0,108.8536,34.289,22.0
23,0,108.953,34.3349,50.0
24,0,108.9604,34.2642,110.0
25,0,108.9298,34.2291,12.0
26,0,108.9706,34.2271,18.0
27,0,108.9639,34.1766,28.0
28,0,108.9821,34.36,100.0
29,0,108.8884,34.2893,10.0
30,0,108.9875,34.2308,33.0
31,1,108.9393,34.33,10.0
32,1,108.9146,34.252,30.0
33,1,109.0036,34.2566,12.0
34,1,109.0405,34.2563,21.0
35,1,108.9597,34.2688,10.0
36,1,108.8973,34.2423,10.0
37,1,108.9536,34.2038,13.0
38,1,108.9089,34.2378,58.0
39,1,108.9825,34.3008,39.0
40,1,108.8907,34.1907,17.0
41,1,108.903,34.2562,21.0
42,1,108.9521,34.2481,23.0
43,1,109.0707,34.2894,13.0
44,1,108.9857,34.2422,10.0
45,1,108.9348,34.2605,24.0
46,1,108.9785,34.3219,24.0
47,1,108.9601,34.296,10.0
48,1,108.9369,34.2977,15.0
49,1,108.9094,34.2173,11.0
50,1,108.9768,34.2785,10.0
51,1,108.957,34.2778,11.0
52,1,109.0207,34.245,10.0
53,1,108.9769,34.1748,35.0
54,1,108.9694,34.2492,32.0
55,1,108.9569,34.2216,13.0
56,2,109.002,34.2897,15.0
57,2,108.9336,34.2584,15.0
58,2,108.9342,34.2725,21.0
59,2,108.8751,34.1658,11.0
60,2,108.9695,34.2763,26.0
61,2,108.8759,34.2024,10.0
62,2,109.0039,34.2533,17.0
63,2,108.9562,34.3391,14.0
64,2,108.8884,34.2434,10.0
65,2,108.893,34.2171,10.0
66,2,108.963,34.2267,41.0
67,2,108.9539,34.2561,25.0
68,2,108.9468,34.2652,53.0
69,2,108.9252,34.2038,31.0
70,2,108.9344,34.247,54.0
71,2,108.9116,34.2568,25.0
72,3,108.9211,34.3777,32.0
73,3,109.081,34.3224,10.0
74,3,109.0491,34.268,19.0
75,3,108.9526,34.3191,22.0
76,3,108.9131,34.2408,21.0
77,3,108.9622,34.2024,30.0
78,3,108.968,34.2832,18.0
