,hour,longitude,latitude,value
0,0,109.1519,34.3525,0.0
1,0,108.9323,34.2223,1.0
2,0,108.8704,34.2958,0.0
3,0,108.9279,34.3897,0.0
4,0,108.7534,34.4351,0.0
5,0,108.8536,34.1704,0.0
6,0,108.9418,34.1981,8.0
7,0,108.9231,34.2366,1.0
8,0,108.8559,34.1918,9.0
9,0,109.0607,34.2798,0.0
10,0,108.951,34.1834,1.0
11,0,108.9135,34.1666,0.0
12,0,104.0145,29.9977,-1.0
13,0,108.9709,34.3073,0.0
14,0,108.9076,34.2397,8.0
15,0,109.0781,34.2509,0.0
16,0,108.9074,34.1037,0.0
17,0,109.1736,34.3692,0.0
18,0,108.8425,34.3372,0.0
19,0,108.9478,34.2623,-1.0
20,0,109.009,34.2176,-1.0
21,0,108.9588,34.3406,8.0
22,0,108.9061,34.2908,0.0
23,0,108.8812,34.3545,0.0
24,0,108.8057,34.0762,0.0
25,0,108.8412,34.2336,0.0
26,0,108.9378,34.2654,5.0
27,0,108.885,34.2311,8.0
28,0,108.9185,34.3036,0.0
29,0,108.9515,34.2229,8.0
30,0,108.9547,34.3152,1.0
31,0,108.8582,34.3053,0.0
32,0,108.89,34.2023,0.0
33,0,108.8621,34.2266,0.0
34,0,113.9256,22.6628,0.0
35,0,108.9489,34.2935,1.0
36,0,108.873,34.2747,0.0
37,0,108.9154,34.3258,0.0
38,0,108.8526,34.277,0.0
39,0,108.8906,34.2062,0.0
40,0,109.2855,34.3801,0.0
41,0,108.8242,34.1203,0.0
42,0,108.9636,34.2391,1.0
43,0,108.9184,34.3471,0.0
44,0,108.9268,34.2289,8.0
45,0,108.9728,34.1608,0.0
46,0,108.9457,34.2409,5.0
47,0,108.9756,34.4434,0.0
48,0,109.111,34.4187,0.0
49,0,109.0803,34.2784,0.0
50,0,108.9275,34.3273,0.0
51,0,104.0159,30.0065,-1.0
52,0,108.8962,34.1434,0.0
53,0,108.888,34.1868,0.0
54,0,108.853,34.2791,0.0
55,0,108.7951,34.0329,0.0
56,0,108.9496,34.2295,4.0
57,0,108.8525,34.1777,0.0
58,0,108.8455,34.1333,0.0
59,0,109.0028,34.3891,0.0
60,0,108.9291,34.2712,8.0
61,0,108.9626,34.2148,6.0
62,0,108.9735,34.1788,0.0
63,0,108.9202,34.3202,0.0
64,0,108.9188,34.1966,0.0
65,0,108.9362,34.3437,8.0
66,0,104.0095,29.9958,-1.0
67,0,108.881,34.2321,0.0
68,0,104.0099,30.0014,-1.0
69,0,108.9047,34.3831,0.0
70,0,109.0324,34.3182,0.0
71,0,108.9188,34.2259,0.0
72,0,109.0176,34.4665,0.0
73,0,108.8822,34.2624,1.0
74,0,113.2748,23.0887,6.0
75,0,108.9011,34.2585,8.0
76,0,108.9538,34.297,1.0
77,0,109.0224,34.3056,0.0
78,0,111.668,40.821,0.0
79,0,108.9537,34.2399,1.0
80,0,108.9236,34.3186,0.0
81,0,108.8816,34.1971,0.0
82,0,108.8889,34.2177,0.0
83,0,108.9657,34.2185,0.0
84,0,108.8994,34.1859,0.0
85,0,108.7986,34.091,0.0
86,0,108.9196,34.2874,1.0
87,0,108.9561,34.32,8.0
88,0,108.9639,34.1759,0.0
89,0,108.9516,34.344,8.0
90,0,108.894,34.1478,0.0
91,0,108.855,34.2941,0.0
92,0,108.9402,34.2812,1.0
93,0,108.8707,34.1832,10.0
94,0,108.8373,34.0994,0.0
95,0,108.8184,34.2513,0.0
96,0,108.8684,34.1992,9.0
97,0,108.8819,34.2552,1.0
98,0,108.8836,34.1659,0.0
99,0,108.8334,34.1171,0.0
100,0,121.4386,31.3098,0.0
101,0,108.9645,34.3857,0.0
102,0,108.8864,34.3128,0.0
103,0,108.8853,34.2354,8.0
104,0,109.1451,34.3569,0.0
105,0,108.9362,34.1852,0.0
106,0,108.9515,34.341,8.0
107,0,108.9409,34.1169,0.0
108,0,108.9695,34.2693,10.0
109,0,109.2736,34.3715,0.0
110,0,108.9164,34.3163,0.0
111,0,109.2771,34.3809,0.0
112,0,108.8875,34.2397,8.0
113,0,108.9676,34.3223,8.0
114,0,108.992,34.4984,0.0
115,0,108.9103,34.2555,8.0
116,0,117.2487,34.2541,1.0
117,0,108.9215,34.3677,0.0
118,0,108.9847,34.2502,8.0
119,0,114.0707,22.6559,8.0
120,0,109.0048,34.2666,8.0
121,0,108.9393,34.3584,0.0
122,0,108.8426,34.2611,0.0
123,0,114.0817,22.6516,8.0
124,0,109.0465,34.2975,0.0
125,0,108.973,34.2557,8.0
126,0,108.9549,34.2696,1.0
127,0,108.9546,34.158,0.0
128,0,108.9519,34.2391,0.0
129,0,109.2986,34.3955,0.0
130,0,108.8987,34.137,0.0
131,0,104.0164,29.9984,-1.0
132,0,108.9575,34.2637,1.0
133,0,108.8074,34.065,0.0
134,0,108.8324,34.326,0.0
135,0,108.8053,34.3152,0.0
136,0,109.0004,34.2681,8.0
137,0,108.8202,34.0648,0.0
138,0,109.055,34.3325,0.0
139,0,109.1565,34.3622,-1.0
140,0,108.8497,34.3037,0.0
141,0,108.9318,34.3117,0.0
142,0,108.7683,34.4507,0.0
143,0,109.0042,34.3332,0.0
144,0,109.051,34.2441,8.0
145,0,112.5157,34.6973,0.0
146,0,108.8617,34.3128,0.0
147,0,108.9379,34.2405,8.0
148,0,108.9641,34.3372,8.0
149,0,108.9436,34.332,8.0
150,0,108.923,34.2903,0.0
151,0,108.9603,34.2528,-1.0
152,0,108.9569,34.2581,4.0
153,0,108.9487,34.1549,0.0
154,0,108.992,34.2037,4.0
155,0,108.8642,34.1513,0.0
156,0,109.0133,34.2921,0.0
157,0,108.9529,34.2577,1.0
158,0,108.9775,34.1421,0.0
159,0,108.949,34.2231,1.0
160,0,118.6036,37.4656,0.0
