,hour,longitude,latitude,value
0,0,108.9866,34.3018,0.0
1,0,109.0322,34.2736,0.0
2,0,108.9188,34.1647,0.0
3,0,109.0177,34.2863,0.0
4,0,108.9869,34.2199,0.0
5,0,108.9488,34.36,8.0
6,0,108.933,34.1681,7.0
7,0,109.1098,34.094,0.0
8,0,108.9167,34.263,8.0
9,0,108.9848,34.3212,0.0
10,0,109.0789,34.3078,0.0
11,0,109.0443,34.2073,0.0
12,0,111.6948,40.8671,0.0
13,0,108.9614,34.2488,8.0
14,0,108.9214,34.2964,0.0
15,0,108.9499,34.3823,0.0
16,0,108.8286,34.1686,0.0
17,0,108.9664,34.1955,0.0
18,0,109.1015,34.1445,0.0
19,0,108.9206,34.3525,0.0
20,0,108.9005,34.2271,0.0
21,0,108.9785,34.2951,0.0
22,0,108.8911,34.1606,0.0
23,0,108.8433,34.2362,0.0
24,0,108.9731,34.1468,0.0
25,0,114.0792,22.6611,7.0
26,0,108.9597,34.2544,9.0
27,0,108.745,34.1101,0.0
28,0,108.983,34.2529,8.0
29,0,109.0018,34.3252,0.0
30,0,108.9222,34.2424,8.0
31,0,116.4084,39.9182,-1.0
32,0,108.8968,34.2674,0.0
33,0,109.2167,34.3865,0.0
34,0,108.9309,34.3413,0.0
35,0,117.251,34.2473,0.0
36,0,108.9808,34.169,0.0
37,0,108.8661,34.2505,8.0
38,0,109.2256,34.3744,8.0
39,0,108.6892,34.1307,0.0
40,0,109.0645,34.2968,0.0
41,0,109.0345,34.2087,0.0
42,0,109.0188,34.3066,0.0
43,0,108.8168,34.2879,6.0
44,0,108.9732,34.3151,8.0
45,0,107.0559,33.0847,0.0
46,0,108.8752,34.2323,7.0
47,0,108.8517,34.2866,0.0
48,0,108.9874,34.2641,1.0
49,0,108.9281,34.2146,8.0
50,0,108.9378,34.2297,1.0
51,0,108.9355,34.1496,0.0
52,0,108.9633,34.4487,0.0
53,0,109.0246,34.2824,0.0
54,0,108.8627,34.2494,0.0
55,0,108.9095,34.2852,0.0
56,0,108.8445,34.3016,0.0
57,0,109.0079,34.1991,0.0
58,0,108.9641,34.1978,0.0
59,0,109.1225,34.4782,0.0
60,0,108.9952,34.3612,0.0
61,0,108.963,34.2609,8.0
62,0,109.0276,34.307,0.0
63,0,108.929,34.3149,0.0
64,0,108.9168,34.2835,0.0
65,0,108.8522,34.3074,0.0
66,0,108.9615,34.2411,1.0
67,0,109.1394,34.3519,0.0
68,0,108.9945,34.4732,0.0
69,0,108.8881,34.3598,0.0
70,0,108.9559,34.3537,0.0
71,0,108.882,34.1897,0.0
72,0,108.902,34.1685,0.0
73,0,108.8432,34.3284,0.0
74,0,109.0039,34.2049,8.0
75,0,109.0603,34.3314,0.0
76,0,108.9226,34.2449,0.0
77,0,108.8406,34.2748,0.0
78,0,108.8216,34.1506,0.0
79,0,108.9429,34.234,8.0
