,hour,longitude,latitude,value
0,0,121.4923,31.1823,265
1,0,108.9517,34.2367,150
2,0,108.9566,34.2622,144
3,0,121.4814,31.1738,144
4,0,108.9542,34.2612,144
5,0,108.9162,34.2436,140
6,0,108.9331,34.2689,138
7,0,108.9379,34.2602,137
8,0,108.9343,34.2347,132
9,0,108.9522,34.2885,124
10,0,108.9211,34.2707,118
11,0,108.9595,34.2511,117
12,0,108.9417,34.2416,115
13,0,108.938,34.2469,112
14,0,108.961,34.3244,111
15,0,108.9542,34.2248,110
16,0,108.9599,34.2553,110
17,0,108.9127,34.2623,109
18,0,108.9263,34.2441,105
19,0,108.9384,34.243,104
20,0,108.9493,34.2606,102
21,0,108.9604,34.2461,102
22,0,108.923,34.2259,102
23,0,108.929,34.2312,100
24,0,108.9594,34.2217,100
25,0,108.8976,34.2496,98
26,0,121.8067,31.1525,98
27,0,108.9184,34.2221,98
28,0,108.9076,34.2593,97
29,0,108.9737,34.2358,97
30,0,108.9799,34.2585,96
31,0,108.8864,34.2483,95
32,0,108.9504,34.2586,95
33,0,108.9783,34.2628,95
34,0,108.9715,34.2533,95
35,0,108.9532,34.2709,95
36,0,108.9741,34.233,94
37,0,108.8928,34.2553,93
38,0,108.9122,34.2398,90
39,0,108.9612,34.2772,90
40,0,108.9616,34.299,89
41,0,108.9811,34.2418,89
42,0,108.9995,34.2757,89
43,0,108.9229,34.2734,88
44,0,108.8946,34.2427,87
45,0,108.9847,34.2804,87
46,0,108.9712,34.269,86
47,0,108.9758,34.2767,85
48,0,108.9163,34.2362,85
49,0,108.9195,34.2349,84
50,0,108.9288,34.2794,84
51,0,108.9723,34.2745,82
52,0,108.9678,34.271,81
53,0,108.9922,34.2397,80
54,0,108.9259,34.261,80
55,0,108.9886,34.2428,80
56,0,108.922,34.2197,80
57,0,108.8959,34.2672,80
58,0,108.953,34.2949,78
59,0,109.0001,34.2611,78
60,0,108.9394,34.219,78
61,0,108.9289,34.2873,78
62,0,108.9361,34.2496,78
63,0,108.9513,34.2848,77
64,0,108.9693,34.2853,77
65,0,108.9502,34.2327,76
66,0,108.9532,34.2226,75
67,0,108.905,34.2494,74
68,0,108.9748,34.2728,74
69,0,108.9299,34.2216,73
70,0,108.9966,34.2452,73
71,0,108.9709,34.316,72
72,0,108.9535,34.3386,72
73,0,109.0018,34.2668,72
74,0,108.9747,34.3208,71
75,0,108.9565,34.3279,71
76,0,108.94,34.318,71
